epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
140,1695.76,0.53183,0.25749,0.73823,0.68939,0.67045,0.71876,0.53751,0.46403,0.2319,0.73747,0.005413,0.005413,0.005413
141,1706.81,0.53516,0.26057,0.73753,0.70918,0.66741,0.72447,0.54521,0.46088,0.23243,0.73693,0.00538,0.00538,0.00538
142,1717.86,0.53011,0.2582,0.73864,0.738,0.67147,0.73769,0.54846,0.46278,0.23217,0.73716,0.005347,0.005347,0.005347
143,1728.96,0.5313,0.25766,0.73766,0.74693,0.66179,0.73582,0.55075,0.46295,0.23175,0.73713,0.005314,0.005314,0.005314
144,1740.14,0.53409,0.25907,0.73685,0.72563,0.65872,0.72415,0.5448,0.46052,0.23133,0.73694,0.005281,0.005281,0.005281
145,1751.22,0.52924,0.25735,0.73828,0.72255,0.66387,0.72931,0.54834,0.45883,0.23016,0.73717,0.005248,0.005248,0.005248
146,1762.3,0.5287,0.25711,0.73759,0.7158,0.66918,0.73105,0.54647,0.45836,0.22989,0.73671,0.005215,0.005215,0.005215
147,1773.35,0.52602,0.25617,0.73737,0.72168,0.6568,0.72525,0.5426,0.46106,0.22989,0.7371,0.005182,0.005182,0.005182
148,1784.38,0.52628,0.25627,0.73693,0.72867,0.66393,0.73252,0.54509,0.46009,0.22983,0.73698,0.005149,0.005149,0.005149
149,1795.43,0.52631,0.2556,0.73815,0.70413,0.6693,0.72701,0.54206,0.45828,0.23017,0.73677,0.005116,0.005116,0.005116
150,1806.48,0.5245,0.25563,0.73779,0.70805,0.67445,0.73019,0.54325,0.45718,0.22844,0.73669,0.005083,0.005083,0.005083
151,1817.64,0.52139,0.25337,0.7381,0.71306,0.67436,0.73295,0.54535,0.45562,0.22888,0.73658,0.00505,0.00505,0.00505
152,1828.71,0.5219,0.25326,0.73703,0.71858,0.67361,0.73541,0.54405,0.45513,0.22703,0.73655,0.005017,0.005017,0.005017
153,1839.76,0.5174,0.25244,0.73725,0.72239,0.67222,0.7309,0.54296,0.45456,0.22675,0.73645,0.004984,0.004984,0.004984
154,1850.79,0.52334,0.25409,0.73733,0.72852,0.67011,0.73304,0.54445,0.45677,0.22719,0.73647,0.004951,0.004951,0.004951
155,1861.87,0.51497,0.25099,0.73766,0.70973,0.67243,0.7283,0.54681,0.45694,0.22782,0.73648,0.004918,0.004918,0.004918
156,1872.94,0.51437,0.25089,0.73718,0.72711,0.66834,0.73399,0.54808,0.45345,0.22632,0.7364,0.004885,0.004885,0.004885
157,1884.11,0.51922,0.25166,0.73662,0.73689,0.67467,0.74353,0.5541,0.454,0.22602,0.73644,0.004852,0.004852,0.004852
158,1895.2,0.51723,0.25116,0.73675,0.71979,0.6702,0.73318,0.55033,0.45433,0.22621,0.73629,0.004819,0.004819,0.004819
159,1906.27,0.51169,0.25058,0.73564,0.72309,0.667,0.7311,0.55048,0.4546,0.22571,0.73631,0.004786,0.004786,0.004786
160,1917.34,0.51347,0.24956,0.73643,0.70024,0.66381,0.71979,0.54504,0.45498,0.22646,0.73617,0.004753,0.004753,0.004753
